id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
14512,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Mark Taylor Men Light Blue Thin White & Brown Striped Shirts
14513,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Mark Taylor Men Light Blue Thin White & Grey Striped Shirt
14514,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Formal,Mark Taylor Men Brown & White Striped Shirt
14515,Men,Apparel,Topwear,Shirts,Pink,Fall,2011,Formal,Mark Taylor Men Grey & White Striped Pink & Grey Accent Shirt
14516,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Mark Taylor Men White & Green Striped Shirt
14517,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Mark Taylor Men Blue & Light Brown Striped Shirt
14518,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Formal,Mark Taylor Men Grey White & Light Brown Striped Shirt
14519,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Mark Taylor Men White & Teal Blue Striped Shirt
14520,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Mark Taylor Men Blue White & Dark Grey Striped Shirt
14521,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Formal,Mark Taylor Men White Red & Blue Stripe Shirt
14522,Men,Apparel,Topwear,Shirts,Olive,Fall,2011,Formal,Mark Taylor Men Light Brown & White Striped Shirt
14523,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Formal,Mark Taylor Men Olive Green & White Striped Shirt
14524,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Formal,Mark Taylor Men Grey & White Striped Shirt
14526,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Mark Taylor Men Aqua Blue & White Grey Striped Shirt
14527,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Formal,Mark Taylor Men Light Brown & White Striped Shirt
14528,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Mark Taylor Men Off White & Blue Striped Shirt
14529,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Mark Taylor Men Printed Red Tshirts
14530,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Mark Taylor Men Printed Green Tshirts
14531,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Mark Taylor Men Printed Green Tshirts
14532,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Mark Taylor Men Printed Navy Blue Tshirts
14533,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Mark Taylor Men Printed Green Tshirts
14534,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Mark Taylor Men Printed Black Tshirts
14535,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Vishudh Women Embroidary Blue Kurtas
14536,Women,Apparel,Topwear,Kurtis,White,Fall,2011,Ethnic,Vishudh Women Flower Print White Kurtis
14537,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,Vishudh Women Circle Print Brown Kurtas
14538,Women,Apparel,Topwear,Kurtis,Black,Fall,2011,Ethnic,Vishudh Women Golden Print Black and Blue Kurtis
14539,Women,Apparel,Topwear,Kurtis,Maroon,Fall,2011,Ethnic,Vishudh Women Flower Print Maroon Kurtis
14540,Women,Apparel,Topwear,Kurtis,Beige,Fall,2011,Ethnic,Vishudh Women Embroidary Beige Kurtis
14541,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,Vishudh Women White and Red Printed Kurta
14542,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011,Ethnic,Vishudh Women Embroidary Pink Kurtas
14543,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011,Ethnic,Vishudh Women Circle Print Orange Kurtas
14544,Women,Apparel,Topwear,Kurtis,Navy Blue,Fall,2011,Ethnic,Vishudh Women Flower Print Navy Blue Kurtis
14545,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Vishudh Women Circle Print Blue Kurtas
14546,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011,Ethnic,Vishudh Women Maroon Printed Kurta
14547,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011,Ethnic,Vishudh Women Floral Print Maroon Kurtas
14548,Women,Apparel,Topwear,Kurtis,Black,Fall,2011,Ethnic,Vishudh Women Golden Thread Work Black Kurtis
14549,Women,Apparel,Topwear,Kurtis,Black,Fall,2011,Ethnic,Vishudh Women Golden Print Black Kurtis
14550,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,Vishudh Women Floral Print White Kurta
14551,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Vishudh Women Small Flower Print Black Kurtas
14552,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,Vans Men TNT 5 Grey Casual Shoes
14554,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012,Casual,Vans Men 106 Vulcanized CA Black Casual Shoes
14555,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Men Old Skool Black Casual Shoes
14556,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2012,Casual,Vans Men Zapto Del Barco Navy Blue Casual Shoes
14557,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Men Chukka Low Black Casual Shoes
14558,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011,Casual,Vans Men Rowley SPV Navy Blue Casual Shoes
14559,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2012,Casual,Vans Men 106 Vulcanized CA Brown Casual Shoes
14560,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012,Casual,Vans Men Era Black Casual Shoes
14562,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Men Old Skool Black Casual Shoes
14563,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Men Rowley SPV Black Casual Shoes
14564,Unisex,Footwear,Shoes,Casual Shoes,Red,Spring,2012,Casual,Vans Unisex Authentic Red Casual Shoes
14565,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Men Classic Slip-On Black Casual Shoes
14566,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Men Authentic Black Casual Shoes
14568,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Men Rowley
14569,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Men Old Skool Black Casual Shoes
14570,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Men Rowley Style 99'S Black Casual Shoes
14571,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012,Casual,Vans Men Bedford Black Casual Shoes
14572,Men,Footwear,Shoes,Casual Shoes,Grey,Spring,2012,Casual,Vans Men Half Cab Grey Casual Shoes
14573,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,Vans Men Chukka Low Grey Casual Shoes
14575,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Vans Men Authentic White Casual Shoes
14576,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Men Half Cab Black Casual Shoes
14577,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Men Sk8-Hi Black Casual Shoes
14580,Men,Apparel,Topwear,Shirts,Grey,Summer,2011,Casual,United Colors of Benetton Men Solid DK.Grey Shirts
14581,Men,Apparel,Topwear,Sweatshirts,Brown,Fall,2011,Casual,United Colors of Benetton Men Solid Brown Sweatshirts
14582,Women,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,United Colors of Benetton Women Solid Black Sweaters
14583,Women,Apparel,Topwear,Tops,Grey,Fall,2011,Casual,United Colors of Benetton Women Solid Grey Tops
14584,Women,Apparel,Topwear,Tops,Red,Summer,2011,Casual,United Colors of Benetton Women Solid Red Tops
14585,Women,Apparel,Topwear,Tops,Green,Summer,2011,Casual,United Colors of Benetton Women Solid Green Tops
14587,Women,Accessories,Belts,Belts,Beige,Summer,2011,Casual,United Colors of Benetton Women Solid Beige Belts
14588,Women,Accessories,Belts,Belts,Red,Summer,2011,Casual,United Colors of Benetton Women Solid Red Belts
14589,Women,Accessories,Belts,Belts,Brown,Summer,2011,Casual,United Colors of Benetton Women Solid Brown Belts
14592,Men,Accessories,Belts,Belts,Brown,Summer,2011,Casual,United Colors of Benetton Men Printed Brown Belts
14593,Men,Accessories,Belts,Belts,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Belts
14595,Women,Apparel,Bottomwear,Stockings,Grey,Summer,2011,Casual,United Colors of Benetton Women Solid Grey Stockings
14596,Women,Apparel,Bottomwear,Stockings,Black,Summer,2011,Casual,United Colors of Benetton Women Solid Black Stockings
14597,Women,Apparel,Bottomwear,Stockings,Black,Summer,2011,Casual,United Colors of Benetton Women Solid Black Stockings
14598,Women,Apparel,Bottomwear,Stockings,Purple,Summer,2011,Casual,United Colors of Benetton Women Solid Purple Stockings
14599,Women,Apparel,Bottomwear,Stockings,Black,Summer,2011,Casual,United Colors of Benetton Women Solid Black Stockings
14600,Men,Accessories,Socks,Socks,White,Summer,2011,Casual,United Colors of Benetton Men Pack of 2 White Socks
14601,Men,Accessories,Socks,Socks,Black,Summer,2011,Casual,United Colors of Benetton Men Stripes Black Socks
14602,Men,Accessories,Socks,Socks,Grey,Summer,2011,Casual,United Colors of Benetton Men Pack of 2 Grey Socks
14603,Men,Accessories,Socks,Socks,Grey,Summer,2011,Casual,United Colors of Benetton Men Pack of 2 Grey Socks
14604,Men,Accessories,Socks,Socks,Green,Summer,2011,Casual,United Colors of Benetton Men Stripes Green Socks
14605,Men,Accessories,Socks,Socks,Blue,Summer,2011,Casual,United Colors of Benetton Men Stripes Blue Socks
14606,Men,Accessories,Socks,Socks,Cream,Summer,2011,Casual,United Colors of Benetton Men Stripes Cream Socks
14607,Men,Accessories,Socks,Socks,Brown,Summer,2011,Casual,United Colors of Benetton Men Stripes Brown Socks
14608,Men,Accessories,Socks,Socks,Grey,Summer,2011,Casual,United Colors of Benetton Men Grey Socks
14609,Men,Accessories,Socks,Socks,Grey,Summer,2011,Casual,United Colors of Benetton Men Check Grey Socks
14610,Men,Accessories,Socks,Socks,Purple,Summer,2011,Casual,United Colors of Benetton Men Stripes Purple Socks
14611,Men,Accessories,Socks,Socks,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Socks
14612,Men,Accessories,Socks,Socks,White,Summer,2011,Casual,United Colors of Benetton Men Stripes White Socks
14613,Men,Accessories,Socks,Socks,Black,Summer,2011,Casual,United Colors of Benetton Men Pack of 2 Black Socks
14614,Men,Accessories,Socks,Socks,Navy Blue,Summer,2011,Casual,United Colors of Benetton Men Pack of 2 Navy Blue Socks
14615,Men,Accessories,Socks,Socks,Grey,Summer,2011,Casual,United Colors of Benetton Men Pack of 2 Grey Socks
14616,Men,Accessories,Socks,Socks,Grey,Summer,2011,Casual,United Colors of Benetton Men Pack of 3 Grey Socks
14617,Men,Accessories,Socks,Socks,Cream,Summer,2011,Casual,United Colors of Benetton Men Pack of 3 Cream Socks
14618,Men,Accessories,Socks,Socks,Brown,Summer,2011,Casual,United Colors of Benetton Men Pack of 3 Brown Socks
14619,Women,Apparel,Bottomwear,Stockings,Grey,Summer,2011,Casual,United Colors of Benetton Women Solid Grey Stockings
14620,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Formal,United Colors of Benetton Men Stripes Blue Shirts
14621,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,United Colors of Benetton Men Stripes White Tshirts
14622,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,United Colors of Benetton Women Stripes Black Sweat Shirts
14623,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,United Colors of Benetton Men Check Grey Shirts
14624,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,United Colors of Benetton Men Purple Check Shirt
14625,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,United Colors of Benetton Men Washed Blue Jeans
14626,Women,Apparel,Topwear,Sweatshirts,Red,Fall,2011,Casual,United Colors of Benetton Women Solid Red Sweat Shirts
14627,Women,Apparel,Topwear,Tops,Grey,Fall,2011,Casual,United Colors of Benetton Women Solid Grey Tops
14628,Women,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,United Colors of Benetton Women Solid Blue Sweat Shirts
14629,Women,Accessories,Scarves,Scarves,Pink,Summer,2011,Casual,United Colors of Benetton Women Solid Pink Scarves
14630,Women,Apparel,Bottomwear,Skirts,Brown,Fall,2011,Casual,United Colors of Benetton Women Check Brown Skirts
14631,Women,Accessories,Scarves,Scarves,Grey,Summer,2011,Casual,United Colors of Benetton Women Printed Grey Scarves
14632,Men,Accessories,Mufflers,Mufflers,Green,Fall,2011,Casual,United Colors of Benetton Men Solid Green Mufflers
14633,Women,Apparel,Topwear,Tops,Green,Fall,2011,Casual,United Colors of Benetton Women Printed Green Tops
14635,Men,Accessories,Mufflers,Mufflers,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Mufflers
14636,Women,Accessories,Scarves,Scarves,Lavender,Summer,2011,Casual,United Colors of Benetton Women Solid Lavender Scarves
14637,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Probase Men Classic Check White Shirts
14638,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Probase Men Double Pattern Check White Shirts
14639,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Probase Men Classic Check White Shirts
14640,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Probase Men Authentic Check White Shirts
14641,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Probase Men Wide Check Blue Shirts
14642,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Probase Men Bold Check Black Shirts
14643,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Probase Men Classic White White Shirts
14644,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Probase Men Classic Black Shirts
14645,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Probase Men Wide Stripes Navy Blue Shirts
14646,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011,Casual,Probase Men Funky Music Maroon Tshirts
14647,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Probase Men White Grafitti Orange Tshirts
14648,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Probase Men White Grafitti Black Tshirts
14649,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Probase Men Face Print Green Tshirts
14650,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Probase Men Face Print Blue Tshirts
14651,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Probase Men Punk Green Tshirts
14652,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Probase Men Punk Black Tshirts
14653,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Probase Men Art Jam White Tshirts
14654,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Probase Men Funky Music Aqua Blue Tshirts
14656,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Probase Men Funky Print White Tshirts
14657,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Casual,Probase Men Solid DK.Grey Trousers
14658,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011,Casual,Probase Men Check Grey Trousers
14659,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011,Casual,Probase Men Solid LT.Khaki Trousers
14660,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Basics Men White Slim Fit Checked Shirt
14661,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Basics Men Navy Slim Fit Checked Shirt
14662,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Basics Men Blue Slim Fit Checked Shirt
14663,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Basics Men Navy Blue Slim Fit Checked Shirt
14664,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Basics Men Red Slim Fit Checked Shirt
14665,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Basics Men White Slim Fit Checked Shirt
14666,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Basics Men Red Slim Fit Checked Shirt
14667,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Basics Men White Slim Fit Checked Shirt
14668,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Basics Men White Slim Fit Checked Shirt
14669,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Basics Men Blue Slim Fit Striped Shirt
14671,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Basics Men Blue Slim Fit Checked Shirt
14672,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Basics Men Navy Slim Fit Checked Shirt
14673,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Basics Men Black Slim Fit Checked Shirt
14674,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011,Casual,Basics Men Yellow Slim Fit Shirt
14675,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Basics Men Printed Black Slim Fit Shirt
14676,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Casual,Basics Men Brown Slim Fit Checked Shirt
14677,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Basics Men Navy Slim Fit Shirt
14678,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Basics Men Red Slim Fit Shirt
14679,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Basics Men Grey Striped Polo T-shirt
14680,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Basics Men Yellow Striped Polo T-shirt
14681,Men,Apparel,Topwear,Tshirts,Green,Summer,2015,Casual,Basics Men Green Polo T-shirt
14682,Men,Apparel,Topwear,Tshirts,Turquoise Blue,Fall,2011,Casual,Basics Men Turquoise Blue Striped Polo T-shirt
14683,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Basics Men Stripes Navy Blue Polo Tshirts
14684,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Basics Men Black Striped Polo T-shirt
14685,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Basics Men Yellow Striped Polo T-shirt
14686,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Basics Men Red Striped Polo T-shirt
14688,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011,Casual,Basics Men Beige Trousers
14689,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011,Casual,Basics Men Mid Brown Trousers
14690,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Casual,Basics Men Grey Trousers
14691,Men,Apparel,Bottomwear,Trousers,Tan,Fall,2011,Casual,Basics Men Tan Trousers
14693,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Casual,Basics Men Black Trousers
14694,Men,Apparel,Bottomwear,Trousers,Green,Fall,2011,Casual,Basics Men Green Trousers
14695,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Casual,Basics Men Black Trousers
14696,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011,Casual,Basics Men Olive Trousers
14697,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011,Casual,Basics Men Beige Trousers
14698,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011,Casual,Basics Men Beige Trousers
14699,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Casual,Basics Men Black Trousers
14700,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011,Casual,Basics Men Khaki Trousers
14701,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011,Casual,Basics Men Olive Cargos
14702,Men,Apparel,Topwear,Jackets,Black,Fall,2011,Casual,Basics Men Black Jackets
14703,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Formal,Genesis Men Stripes Grey Shirts
14704,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Formal,Genesis Men Stripes Black Shirts
14706,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Formal,Genesis Men Stripes Purple Shirts
14708,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Genesis Men Stripes White Shirts
14711,Men,Apparel,Topwear,Shirts,Grey,Winter,2011,Formal,Genesis Grey Formal Shirt
14712,Men,Apparel,Topwear,Shirts,Off White,Winter,2011,Formal,Genesis Off-White Formal Shirt
14713,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011,Formal,Genesis Men Solid Brown Trousers
14714,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011,Formal,Genesis Men Solid Navy Blue Trousers
14715,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Indigo Nation Men Formal Shirt White Shirts
14716,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Indigo Nation Men Formal Shirt White Shirts
14717,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,Jealous 21 Women Casual Top Black Tops
14718,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011,Casual,Jealous 21 Women Casual Top Navy Blue Tops
14719,Women,Apparel,Topwear,Tops,Green,Fall,2011,Casual,Jealous 21 Women Casual Top Green Tops
14720,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Jealous 21 Women Casual Top Purple Tops
14721,Women,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Scullers For Her Women Casual Shirt Purple Shirts
14722,Women,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers For Her Women Casual Shirt Black Shirts
14723,Women,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual,Scullers For Her Women Casual Shirt Maroon Shirts
14724,Unisex,Accessories,Mufflers,Mufflers,Black,Fall,2011,Casual,Scullers Unisex Casual Muffler Black Mufflers
14726,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Ed Hardy Men Skull Print Purple Tshirts
14727,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Ed Hardy Men Tiger Print Blue Tshirts
14728,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Ed Hardy Men Dog Print Brown Tshirts
14729,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Ed Hardy Men Don.Ed White Tshirts
14730,Men,Apparel,Topwear,Tshirts,Off White,Fall,2011,Casual,Ed Hardy Men Dog Print Off White Tshirts
14731,Men,Apparel,Topwear,Shirts,Lavender,Fall,2011,Formal,Arrow Men Solid Lavender Shirts
14732,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Arrow Men Stripes Blue Shirts
14733,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Arrow Men Stripes White Shirts
14734,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Formal,Arrow Men Stripes Black Shirts
14735,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Arrow Men Stripes White Shirts
14736,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Arrow Men Solid White Shirts
14737,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Formal,Arrow Men Stripes Grey Shirts
14738,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Formal,Arrow Men Check Grey Shirts
14739,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Arrow Men Stripes White Shirts
14740,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Arrow Men Stripes Blue Shirts
14741,Men,Apparel,Topwear,Shirts,Lavender,Fall,2011,Formal,Arrow Men Solid Lavender Shirts
14742,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Arrow Men Solid Blue Shirts
